"dt_venda";"nm_localidade_estado";"tp_produtor_canal_aquisicao";"tp_tamanho_produtor";"nm_evento_classificacao_negocio";"vr_venda";"qt_ingresso";"qt_evento";"qt_produtor";"qt_ingresso_por_evento";"qt_evento_por_produtor";"vr_medio_ingresso"
2033-02-01 00:00:00.000;DISTRITO FEDERAL;MIDIA SOCIAL;GRANDE;CORPORATIVO;4.254,72;362;9;2;40,22;4,5;12,16
2033-02-01 00:00:00.000;DISTRITO FEDERAL;MIDIA SOCIAL;GRANDE;ENTRETENIMENTO;33.594,93;971;39;7;24,9;5,57;35,87
2033-02-01 00:00:00.000;DISTRITO FEDERAL;MIDIA SOCIAL;GRANDE;NÃO CLASSIFICADO;3.385,85;64;1;1;64;1;56,98
2033-02-01 00:00:00.000;DISTRITO FEDERAL;MIDIA SOCIAL;PEQUENO;CASAS-FIXAS;11.880,06;469;7;5;67;1,4;24,99
2033-02-01 00:00:00.000;DISTRITO FEDERAL;MIDIA SOCIAL;PEQUENO;CORPORATIVO;17.209,02;173;58;50;2,98;1,16;91,24
2033-02-01 00:00:00.000;DISTRITO FEDERAL;MIDIA SOCIAL;PEQUENO;ENTRETENIMENTO;70.786,79;3.823;270;139;14,16;1,94;18,07
2033-02-01 00:00:00.000;DISTRITO FEDERAL;MIDIA SOCIAL;PEQUENO;NÃO CLASSIFICADO;1.308,97;4;2;2;2;1;1.209,62
2033-02-01 00:00:00.000;DISTRITO FEDERAL;MIDIA SOCIAL;PEQUENO;OUTROS;5.011,12;83;9;7;9,22;1,29;72,62
2033-02-01 00:00:00.000;DISTRITO FEDERAL;NAO INFORMADO;GRANDE;CASAS-FIXAS;13.148,14;441;4;3;110,25;1,33;30,26
2033-02-01 00:00:00.000;DISTRITO FEDERAL;NAO INFORMADO;GRANDE;CORPORATIVO;408,98;42;5;2;8,4;2,5;10,57
2033-02-01 00:00:00.000;DISTRITO FEDERAL;NAO INFORMADO;GRANDE;ENTRETENIMENTO;5.616,51;134;29;7;4,62;4,14;41,41
2033-02-01 00:00:00.000;DISTRITO FEDERAL;NAO INFORMADO;GRANDE;NÃO CLASSIFICADO;394,95;6;1;1;6;1;49,66
2033-02-01 00:00:00.000;DISTRITO FEDERAL;NAO INFORMADO;PEQUENO;CASAS-FIXAS;1.246,74;56;7;5;8;1,4;19,76
2033-02-01 00:00:00.000;DISTRITO FEDERAL;NAO INFORMADO;PEQUENO;CORPORATIVO;4.331,9;23;18;18;1,28;1;148,06
2033-02-01 00:00:00.000;DISTRITO FEDERAL;NAO INFORMADO;PEQUENO;ENTRETENIMENTO;7.601,32;430;151;94;2,85;1,61;19,39
2033-02-01 00:00:00.000;DISTRITO FEDERAL;NAO INFORMADO;PEQUENO;OUTROS;380,95;9;4;4;2,25;1;31,57
2033-02-01 00:00:00.000;DISTRITO FEDERAL;PESQUISA ORGANICA;GRANDE;CASAS-FIXAS;191.994,84;6.496;4;3;1.624;1,33;29,53
2033-02-01 00:00:00.000;DISTRITO FEDERAL;PESQUISA ORGANICA;GRANDE;CORPORATIVO;6.435,55;579;8;2;72,38;4;11,61
2033-02-01 00:00:00.000;DISTRITO FEDERAL;PESQUISA ORGANICA;GRANDE;ENTRETENIMENTO;58.573,92;1.608;41;7;39,22;5,86;36,34
2033-02-01 00:00:00.000;DISTRITO FEDERAL;PESQUISA ORGANICA;GRANDE;NÃO CLASSIFICADO;6.439,08;107;1;1;107;1;58,57
2033-02-01 00:00:00.000;DISTRITO FEDERAL;PESQUISA ORGANICA;PEQUENO;CASAS-FIXAS;17.697,75;899;7;5;128,43;1,4;19,23
2033-02-01 00:00:00.000;DISTRITO FEDERAL;PESQUISA ORGANICA;PEQUENO;CORPORATIVO;34.709,39;292;68;58;4,29;1,17;125,57
2033-02-01 00:00:00.000;DISTRITO FEDERAL;PESQUISA ORGANICA;PEQUENO;ENTRETENIMENTO;120.622,19;6.349;305;156;20,82;1,96;19,16
2033-02-01 00:00:00.000;DISTRITO FEDERAL;PESQUISA ORGANICA;PEQUENO;NÃO CLASSIFICADO;117,55;2;2;2;1;1;110,6
2033-02-01 00:00:00.000;DISTRITO FEDERAL;PESQUISA ORGANICA;PEQUENO;OUTROS;6.237,74;126;15;13;8,4;1,15;57,11
2033-02-01 00:00:00.000;ESPÍRITO SANTO;DIRETO;GRANDE;CASAS-FIXAS;484,47;22;3;2;7,33;1,5;20,77
2033-02-01 00:00:00.000;ESPÍRITO SANTO;DIRETO;GRANDE;ENTRETENIMENTO;1.011,95;18;1;1;18;1;66,76
2033-02-01 00:00:00.000;ESPÍRITO SANTO;DIRETO;PEQUENO;CASAS-FIXAS;237,01;24;1;1;24;1;11
2033-02-01 00:00:00.000;ESPÍRITO SANTO;DIRETO;PEQUENO;CORPORATIVO;4.180,99;57;19;19;3;1;82,26
2033-02-01 00:00:00.000;ESPÍRITO SANTO;DIRETO;PEQUENO;ENTRETENIMENTO;30.361,99;481;27;24;17,81;1,12;66,28
2033-02-01 00:00:00.000;ESPÍRITO SANTO;DIRETO;PEQUENO;NÃO CLASSIFICADO;396,17;26;1;1;26;1;13,28
2033-02-01 00:00:00.000;ESPÍRITO SANTO;DIRETO;PEQUENO;OUTROS;3.156,01;101;6;4;16,83;1,5;31,96
2033-02-01 00:00:00.000;ESPÍRITO SANTO;MIDIA PAGA;GRANDE;CASAS-FIXAS;862,94;36;3;2;12;1,5;25,21
2033-02-01 00:00:00.000;ESPÍRITO SANTO;MIDIA PAGA;GRANDE;ENTRETENIMENTO;2.500,21;29;1;1;29;1;72,46
2033-02-01 00:00:00.000;ESPÍRITO SANTO;MIDIA PAGA;PEQUENO;CASAS-FIXAS;812,32;64;1;1;64;1;11,25
2033-02-01 00:00:00.000;ESPÍRITO SANTO;MIDIA PAGA;PEQUENO;CORPORATIVO;12.107,34;156;28;25;5,57;1,12;88,41
2033-02-01 00:00:00.000;ESPÍRITO SANTO;MIDIA PAGA;PEQUENO;ENTRETENIMENTO;79.887,97;1.095;30;25;36,5;1,2;74,32
2033-02-01 00:00:00.000;ESPÍRITO SANTO;MIDIA PAGA;PEQUENO;NÃO CLASSIFICADO;634,18;53;2;2;26,5;1;10,87
2033-02-01 00:00:00.000;ESPÍRITO SANTO;MIDIA PAGA;PEQUENO;OUTROS;4.849,74;202;8;6;25,25;1,33;28,58
2033-02-01 00:00:00.000;ESPÍRITO SANTO;MIDIA SOCIAL;GRANDE;CASAS-FIXAS;377,48;16;2;2;8;1;23,98
2033-02-01 00:00:00.000;ESPÍRITO SANTO;MIDIA SOCIAL;GRANDE;ENTRETENIMENTO;1.861,55;20;1;1;20;1;71,29
2033-02-01 00:00:00.000;ESPÍRITO SANTO;MIDIA SOCIAL;PEQUENO;CASAS-FIXAS;355,75;30;1;1;30;1;10,32
2033-02-01 00:00:00.000;ESPÍRITO SANTO;MIDIA SOCIAL;PEQUENO;CORPORATIVO;6.281,31;60;19;17;3,16;1,12;94,87
2033-02-01 00:00:00.000;ESPÍRITO SANTO;MIDIA SOCIAL;PEQUENO;ENTRETENIMENTO;30.411,69;445;28;25;15,89;1,12;66,94
2033-02-01 00:00:00.000;ESPÍRITO SANTO;MIDIA SOCIAL;PEQUENO;NÃO CLASSIFICADO;284,8;22;1;1;22;1;14,97
2033-02-01 00:00:00.000;ESPÍRITO SANTO;MIDIA SOCIAL;PEQUENO;OUTROS;3.717,49;100;9;7;11,11;1,29;40,9
2033-02-01 00:00:00.000;ESPÍRITO SANTO;NAO INFORMADO;GRANDE;CASAS-FIXAS;44,17;1;1;1;1;1;31,94
2033-02-01 00:00:00.000;ESPÍRITO SANTO;NAO INFORMADO;GRANDE;ENTRETENIMENTO;136,76;2;1;1;2;1;18,46
2033-02-01 00:00:00.000;ESPÍRITO SANTO;NAO INFORMADO;PEQUENO;CASAS-FIXAS;45,56;3;1;1;3;1;13,51
2033-02-01 00:00:00.000;ESPÍRITO SANTO;NAO INFORMADO;PEQUENO;CORPORATIVO;243,14;6;5;5;1,2;1;72,58
2033-02-01 00:00:00.000;ESPÍRITO SANTO;NAO INFORMADO;PEQUENO;ENTRETENIMENTO;4.426,05;55;15;14;3,67;1,07;57,78
2033-02-01 00:00:00.000;ESPÍRITO SANTO;NAO INFORMADO;PEQUENO;NÃO CLASSIFICADO;24,98;2;1;1;2;1;2,94
2033-02-01 00:00:00.000;ESPÍRITO SANTO;NAO INFORMADO;PEQUENO;OUTROS;277,16;14;3;2;4,67;1,5;9,36
2033-02-01 00:00:00.000;ESPÍRITO SANTO;PESQUISA ORGANICA;GRANDE;CASAS-FIXAS;853,99;36;3;2;12;1,5;20,04
2033-02-01 00:00:00.000;ESPÍRITO SANTO;PESQUISA ORGANICA;GRANDE;ENTRETENIMENTO;2.075,42;24;1;1;24;1;57,62
2033-02-01 00:00:00.000;ESPÍRITO SANTO;PESQUISA ORGANICA;PEQUENO;CASAS-FIXAS;532,31;47;1;1;47;1;9,46
2033-02-01 00:00:00.000;ESPÍRITO SANTO;PESQUISA ORGANICA;PEQUENO;CORPORATIVO;5.505,83;85;22;18;3,86;1,22;87,9
2033-02-01 00:00:00.000;ESPÍRITO SANTO;PESQUISA ORGANICA;PEQUENO;ENTRETENIMENTO;52.623,09;735;28;23;26,25;1,22;73,89
2033-02-01 00:00:00.000;ESPÍRITO SANTO;PESQUISA ORGANICA;PEQUENO;NÃO CLASSIFICADO;466,16;32;1;1;32;1;13,93
2033-02-01 00:00:00.000;ESPÍRITO SANTO;PESQUISA ORGANICA;PEQUENO;OUTROS;5.005,47;190;8;6;23,75;1,33;25,6
2033-02-01 00:00:00.000;GOIÁS;DIRETO;GRANDE;CORPORATIVO;29.789,97;84;2;2;42;1;356,16
2033-02-01 00:00:00.000;GOIÁS;DIRETO;GRANDE;ENTRETENIMENTO;5.592,87;334;3;2;111,33;1,5;17,21
2033-02-01 00:00:00.000;GOIÁS;DIRETO;PEQUENO;CASAS-FIXAS;31,27;1;1;1;1;1;40,09
2033-02-01 00:00:00.000;GOIÁS;DIRETO;PEQUENO;CORPORATIVO;8.564,83;143;26;26;5,5;1;53,51
2033-02-01 00:00:00.000;GOIÁS;DIRETO;PEQUENO;ENTRETENIMENTO;33.359,65;1.105;114;54;9,69;2,11;30,31
2033-02-01 00:00:00.000;GOIÁS;DIRETO;PEQUENO;ESPORTIVO;35,16;1;1;1;1;1;4,24
2033-02-01 00:00:00.000;GOIÁS;DIRETO;PEQUENO;NÃO CLASSIFICADO;39,33;2;2;2;1;1;33,54
2033-02-01 00:00:00.000;GOIÁS;DIRETO;PEQUENO;OUTROS;3.502,53;58;10;10;5,8;1;65,25
2033-02-01 00:00:00.000;GOIÁS;MIDIA PAGA;GRANDE;CORPORATIVO;53.671,91;183;2;2;91,5;1;284,89
2033-02-01 00:00:00.000;GOIÁS;MIDIA PAGA;GRANDE;ENTRETENIMENTO;11.856,39;640;3;2;213,33;1,5;18,14
2033-02-01 00:00:00.000;GOIÁS;MIDIA PAGA;GRANDE;ESPORTIVO;1.117,6;2;1;1;2;1;298,73
2033-02-01 00:00:00.000;GOIÁS;MIDIA PAGA;PEQUENO;CASAS-FIXAS;83,36;3;1;1;3;1;34,65
2033-02-01 00:00:00.000;GOIÁS;MIDIA PAGA;PEQUENO;CORPORATIVO;16.972,58;307;34;32;9,03;1,06;57,46
2033-02-01 00:00:00.000;GOIÁS;MIDIA PAGA;PEQUENO;ENTRETENIMENTO;72.785,53;2.418;128;57;18,89;2,25;29,62
2033-02-01 00:00:00.000;GOIÁS;MIDIA PAGA;PEQUENO;ESPORTIVO;2,12;1;1;1;1;1;54,35
2033-02-01 00:00:00.000;GOIÁS;MIDIA PAGA;PEQUENO;NÃO CLASSIFICADO;633,18;10;3;3;3,33;1;66,74
2033-02-01 00:00:00.000;GOIÁS;MIDIA PAGA;PEQUENO;OUTROS;8.042,31;105;13;13;8,08;1;65,78
2033-02-01 00:00:00.000;GOIÁS;MIDIA SOCIAL;GRANDE;CORPORATIVO;15.795,12;65;2;2;32,5;1;273,43
2033-02-01 00:00:00.000;GOIÁS;MIDIA SOCIAL;GRANDE;ENTRETENIMENTO;4.606,84;294;3;2;98;1,5;16,23
2033-02-01 00:00:00.000;GOIÁS;MIDIA SOCIAL;PEQUENO;CASAS-FIXAS;4,54;1;1;1;1;1;26,09
2033-02-01 00:00:00.000;GOIÁS;MIDIA SOCIAL;PEQUENO;CORPORATIVO;9.185,22;140;28;28;5;1;61,92
2033-02-01 00:00:00.000;GOIÁS;MIDIA SOCIAL;PEQUENO;ENTRETENIMENTO;32.155,88;1.054;106;53;9,94;2;29,59
2033-02-01 00:00:00.000;GOIÁS;MIDIA SOCIAL;PEQUENO;ESPORTIVO;88,61;3;1;1;3;1;35,56
2033-02-01 00:00:00.000;GOIÁS;MIDIA SOCIAL;PEQUENO;NÃO CLASSIFICADO;278,66;3;2;2;1,5;1;88,3
2033-02-01 00:00:00.000;GOIÁS;MIDIA SOCIAL;PEQUENO;OUTROS;1.952,87;34;6;6;5,67;1;47,47
2033-02-01 00:00:00.000;GOIÁS;NAO INFORMADO;GRANDE;CORPORATIVO;551,32;3;1;1;3;1;718,34
2033-02-01 00:00:00.000;GOIÁS;NAO INFORMADO;GRANDE;ENTRETENIMENTO;489,91;35;3;2;11,67;1,5;17,41
2033-02-01 00:00:00.000;GOIÁS;NAO INFORMADO;PEQUENO;CORPORATIVO;611,98;13;6;6;2,17;1;32,88
2033-02-01 00:00:00.000;GOIÁS;NAO INFORMADO;PEQUENO;ENTRETENIMENTO;4.083,06;127;48;33;2,65;1,45;32,44
2033-02-01 00:00:00.000;GOIÁS;NAO INFORMADO;PEQUENO;OUTROS;113,94;3;3;3;1;1;58,26
2033-02-01 00:00:00.000;GOIÁS;PESQUISA ORGANICA;GRANDE;CORPORATIVO;39.445,99;120;2;2;60;1;342,17
2033-02-01 00:00:00.000;GOIÁS;PESQUISA ORGANICA;GRANDE;ENTRETENIMENTO;8.064,47;470;3;2;156,67;1,5;16,93
2033-02-01 00:00:00.000;GOIÁS;PESQUISA ORGANICA;PEQUENO;CASAS-FIXAS;1,08;1;1;1;1;1;3,06
2033-02-01 00:00:00.000;GOIÁS;PESQUISA ORGANICA;PEQUENO;CORPORATIVO;10.917,96;226;27;26;8,37;1,04;51,16
2033-02-01 00:00:00.000;GOIÁS;PESQUISA ORGANICA;PEQUENO;ENTRETENIMENTO;49.343,72;1.757;120;56;14,64;2,14;29,32
2033-02-01 00:00:00.000;GOIÁS;PESQUISA ORGANICA;PEQUENO;ESPORTIVO;157,5;5;1;1;5;1;32,87
2033-02-01 00:00:00.000;GOIÁS;PESQUISA ORGANICA;PEQUENO;NÃO CLASSIFICADO;166,04;4;2;2;2;1;90,68
2033-02-01 00:00:00.000;GOIÁS;PESQUISA ORGANICA;PEQUENO;OUTROS;5.301,37;78;8;8;9,75;1;70,83
2033-02-01 00:00:00.000;INVÁLIDO;DIRETO;GRANDE;OUTROS;1.942,35;34;3;1;11,33;3;47,69
2033-02-01 00:00:00.000;INVÁLIDO;DIRETO;PEQUENO;CORPORATIVO;208,57;1;1;1;1;1;202,32
2033-02-01 00:00:00.000;INVÁLIDO;DIRETO;PEQUENO;ENTRETENIMENTO;11.464,95;389;24;12;16,21;2;31,08
2033-02-01 00:00:00.000;INVÁLIDO;DIRETO;PEQUENO;ESPORTIVO;41,33;1;1;1;1;1;53,34
2033-02-01 00:00:00.000;INVÁLIDO;MIDIA PAGA;GRANDE;OUTROS;7.415,04;96;3;1;32;3;74,04
2033-02-01 00:00:00.000;INVÁLIDO;MIDIA PAGA;PEQUENO;ENTRETENIMENTO;25.374,31;839;29;13;28,93;2,23;29,51
2033-02-01 00:00:00.000;INVÁLIDO;MIDIA PAGA;PEQUENO;ESPORTIVO;171,33;6;1;1;6;1;34,48
2033-02-01 00:00:00.000;INVÁLIDO;MIDIA PAGA;PEQUENO;OUTROS;2.173,64;2;1;1;2;1;1.201,12
2033-02-01 00:00:00.000;INVÁLIDO;MIDIA SOCIAL;GRANDE;OUTROS;2.896,87;45;2;1;22,5;2;75,11
2033-02-01 00:00:00.000;INVÁLIDO;MIDIA SOCIAL;PEQUENO;ENTRETENIMENTO;12.438,4;384;26;13;14,77;2;30,75
2033-02-01 00:00:00.000;INVÁLIDO;MIDIA SOCIAL;PEQUENO;ESPORTIVO;167,11;5;1;1;5;1;25,89
2033-02-01 00:00:00.000;INVÁLIDO;NAO INFORMADO;GRANDE;OUTROS;236,63;5;1;1;5;1;44,96
2033-02-01 00:00:00.000;INVÁLIDO;NAO INFORMADO;PEQUENO;ENTRETENIMENTO;1.163,32;44;13;7;3,38;1,86;28,69
2033-02-01 00:00:00.000;INVÁLIDO;PESQUISA ORGANICA;GRANDE;OUTROS;5.549,18;73;2;1;36,5;2;63,09
2033-02-01 00:00:00.000;INVÁLIDO;PESQUISA ORGANICA;PEQUENO;ENTRETENIMENTO;17.121,58;605;28;14;21,61;2;30,28
2033-02-01 00:00:00.000;INVÁLIDO;PESQUISA ORGANICA;PEQUENO;ESPORTIVO;218,05;7;1;1;7;1;31,48
2033-02-01 00:00:00.000;MARANHÃO;DIRETO;GRANDE;CASAS-FIXAS;1,09;1;1;1;1;1;18,91
2033-02-01 00:00:00.000;MARANHÃO;DIRETO;GRANDE;ENTRETENIMENTO;501,81;21;1;1;21;1;25,65
2033-02-01 00:00:00.000;MARANHÃO;DIRETO;PEQUENO;CORPORATIVO;1.497,13;42;11;11;3,82;1;41,55
2033-02-01 00:00:00.000;MARANHÃO;DIRETO;PEQUENO;ENTRETENIMENTO;4.646,21;408;27;19;15,11;1,42;10,99
2033-02-01 00:00:00.000;MARANHÃO;DIRETO;PEQUENO;ESPORTIVO;110,92;4;1;1;4;1;17,37
2033-02-01 00:00:00.000;MARANHÃO;DIRETO;PEQUENO;NÃO CLASSIFICADO;7,58;1;1;1;1;1;42,07
2033-02-01 00:00:00.000;MARANHÃO;DIRETO;PEQUENO;OUTROS;126,82;6;4;4;1,5;1;25,48
2033-02-01 00:00:00.000;MARANHÃO;MIDIA PAGA;GRANDE;CASAS-FIXAS;51,29;2;1;1;2;1;30,15
2033-02-01 00:00:00.000;MARANHÃO;MIDIA PAGA;GRANDE;ENTRETENIMENTO;1.851,8;64;1;1;64;1;27,83
2033-02-01 00:00:00.000;MARANHÃO;MIDIA PAGA;PEQUENO;CORPORATIVO;6.518,66;111;17;13;6,53;1,31;48,93
2033-02-01 00:00:00.000;MARANHÃO;MIDIA PAGA;PEQUENO;ENTRETENIMENTO;9.998,78;888;29;19;30,62;1,53;10,75
2033-02-01 00:00:00.000;MARANHÃO;MIDIA PAGA;PEQUENO;ESPORTIVO;267,51;14;1;1;14;1;32,79
2033-02-01 00:00:00.000;MARANHÃO;MIDIA PAGA;PEQUENO;NÃO CLASSIFICADO;158,26;5;1;1;5;1;29,69
2033-02-01 00:00:00.000;MARANHÃO;MIDIA PAGA;PEQUENO;OUTROS;233,73;13;4;4;3,25;1;13,25
2033-02-01 00:00:00.000;MARANHÃO;MIDIA SOCIAL;GRANDE;ENTRETENIMENTO;747,99;26;1;1;26;1;29,79
2033-02-01 00:00:00.000;MARANHÃO;MIDIA SOCIAL;PEQUENO;CORPORATIVO;1.742,35;50;9;9;5,56;1;35,02
2033-02-01 00:00:00.000;MARANHÃO;MIDIA SOCIAL;PEQUENO;ENTRETENIMENTO;3.656,72;372;28;18;13,29;1,56;10,68
2033-02-01 00:00:00.000;MARANHÃO;MIDIA SOCIAL;PEQUENO;ESPORTIVO;84,9;5;1;1;5;1;37,99
2033-02-01 00:00:00.000;MARANHÃO;MIDIA SOCIAL;PEQUENO;NÃO CLASSIFICADO;106,99;3;1;1;3;1;29,96
2033-02-01 00:00:00.000;MARANHÃO;MIDIA SOCIAL;PEQUENO;OUTROS;107,15;4;2;2;2;1;24,86
2033-02-01 00:00:00.000;MARANHÃO;NAO INFORMADO;GRANDE;ENTRETENIMENTO;67,23;3;1;1;3;1;16,05
2033-02-01 00:00:00.000;MARANHÃO;NAO INFORMADO;PEQUENO;CORPORATIVO;205,78;7;5;5;1,4;1;24,93
2033-02-01 00:00:00.000;MARANHÃO;NAO INFORMADO;PEQUENO;ENTRETENIMENTO;283,39;32;6;4;5,33;1,5;8,97
2033-02-01 00:00:00.000;MARANHÃO;NAO INFORMADO;PEQUENO;NÃO CLASSIFICADO;1,23;1;1;1;1;1;22,72
2033-02-01 00:00:00.000;MARANHÃO;NAO INFORMADO;PEQUENO;OUTROS;24,41;2;2;2;1;1;4,02
2033-02-01 00:00:00.000;MARANHÃO;PESQUISA ORGANICA;GRANDE;ENTRETENIMENTO;1.426,39;51;1;1;51;1;26,19
2033-02-01 00:00:00.000;MARANHÃO;PESQUISA ORGANICA;PEQUENO;CORPORATIVO;3.732,43;80;14;12;5,71;1,17;44,37
2033-02-01 00:00:00.000;MARANHÃO;PESQUISA ORGANICA;PEQUENO;ENTRETENIMENTO;6.263,89;581;27;18;21,52;1,5;10,13
2033-02-01 00:00:00.000;MARANHÃO;PESQUISA ORGANICA;PEQUENO;ESPORTIVO;278,12;10;1;1;10;1;26,15
2033-02-01 00:00:00.000;MARANHÃO;PESQUISA ORGANICA;PEQUENO;NÃO CLASSIFICADO;90,05;3;1;1;3;1;29,08
2033-02-01 00:00:00.000;MARANHÃO;PESQUISA ORGANICA;PEQUENO;OUTROS;181,99;10;3;3;3,33;1;19,6
2033-02-01 00:00:00.000;MATO GROSSO;DIRETO;PEQUENO;CORPORATIVO;3.407,46;47;8;8;5,88;1;71,72
2033-02-01 00:00:00.000;MATO GROSSO;DIRETO;PEQUENO;ENTRETENIMENTO;12.756,83;544;62;16;8,77;3,88;23,67
2033-02-01 00:00:00.000;MATO GROSSO;DIRETO;PEQUENO;OUTROS;5.347,83;105;9;7;11,67;1,29;53,19
2033-02-01 00:00:00.000;MATO GROSSO;MIDIA PAGA;PEQUENO;CORPORATIVO;18.518,97;164;19;19;8,63;1;106,72
2033-02-01 00:00:00.000;MATO GROSSO;MIDIA PAGA;PEQUENO;ENTRETENIMENTO;27.769,64;1.250;61;16;20,49;3,81;21,79
2033-02-01 00:00:00.000;MATO GROSSO;MIDIA PAGA;PEQUENO;OUTROS;14.416,95;268;12;10;22,33;1,2;52,56
2033-02-01 00:00:00.000;MATO GROSSO;MIDIA SOCIAL;PEQUENO;CORPORATIVO;3.725,37;57;11;11;5,18;1;93,24
2033-02-01 00:00:00.000;MATO GROSSO;MIDIA SOCIAL;PEQUENO;ENTRETENIMENTO;11.818,16;554;58;14;9,55;4,14;22,41
2033-02-01 00:00:00.000;MATO GROSSO;MIDIA SOCIAL;PEQUENO;OUTROS;4.614,51;100;7;6;14,29;1,17;50,62
2033-02-01 00:00:00.000;MATO GROSSO;NAO INFORMADO;PEQUENO;CORPORATIVO;168,14;5;2;2;2,5;1;40,03
2033-02-01 00:00:00.000;MATO GROSSO;NAO INFORMADO;PEQUENO;ENTRETENIMENTO;1.003,2;54;32;9;1,69;3,56;18,69
2033-02-01 00:00:00.000;MATO GROSSO;NAO INFORMADO;PEQUENO;OUTROS;847,87;12;5;4;2,4;1,25;44,9
2033-02-01 00:00:00.000;MATO GROSSO;PESQUISA ORGANICA;PEQUENO;CORPORATIVO;7.126,25;89;13;13;6,85;1;97,39
2033-02-01 00:00:00.000;MATO GROSSO;PESQUISA ORGANICA;PEQUENO;ENTRETENIMENTO;19.084,66;865;59;16;14,66;3,69;21,71
2033-02-01 00:00:00.000;MATO GROSSO;PESQUISA ORGANICA;PEQUENO;OUTROS;7.373,52;151;9;7;16,78;1,29;50,97
2033-02-01 00:00:00.000;MATO GROSSO DO SUL;DIRETO;GRANDE;ENTRETENIMENTO;2.520,43;155;7;1;22,14;7;17,73
2033-02-01 00:00:00.000;MATO GROSSO DO SUL;DIRETO;GRANDE;NÃO CLASSIFICADO;355,7;9;1;1;9;1;67,55
2033-02-01 00:00:00.000;MATO GROSSO DO SUL;DIRETO;PEQUENO;CORPORATIVO;1.893,75;22;9;9;2,44;1;100,89
2033-02-01 00:00:00.000;MATO GROSSO DO SUL;DIRETO;PEQUENO;ENTRETENIMENTO;13.714,26;672;57;23;11,79;2,48;22,49
2033-02-01 00:00:00.000;MATO GROSSO DO SUL;DIRETO;PEQUENO;ESPORTIVO;249,52;5;1;1;5;1;54,98
2033-02-01 00:00:00.000;MATO GROSSO DO SUL;MIDIA PAGA;GRANDE;ENTRETENIMENTO;5.618,33;327;7;1;46,71;7;18,15
2033-02-01 00:00:00.000;MATO GROSSO DO SUL;MIDIA PAGA;GRANDE;NÃO CLASSIFICADO;1.205,71;23;1;1;23;1;45,84
2033-02-01 00:00:00.000;MATO GROSSO DO SUL;MIDIA PAGA;PEQUENO;CORPORATIVO;3.636,86;57;16;12;3,56;1,33;49,21
2033-02-01 00:00:00.000;MATO GROSSO DO SUL;MIDIA PAGA;PEQUENO;ENTRETENIMENTO;32.682,2;1.502;64;27;23,47;2,37;22,05
2033-02-01 00:00:00.000;MATO GROSSO DO SUL;MIDIA PAGA;PEQUENO;ESPORTIVO;149,2;6;1;1;6;1;52,17
2033-02-01 00:00:00.000;MATO GROSSO DO SUL;MIDIA PAGA;PEQUENO;OUTROS;553,19;6;4;4;1,5;1;48,6
2033-02-01 00:00:00.000;MATO GROSSO DO SUL;MIDIA SOCIAL;GRANDE;ENTRETENIMENTO;2.489,18;136;7;1;19,43;7;19,78
2033-02-01 00:00:00.000;MATO GROSSO DO SUL;MIDIA SOCIAL;GRANDE;NÃO CLASSIFICADO;672,55;10;1;1;10;1;56,01
2033-02-01 00:00:00.000;MATO GROSSO DO SUL;MIDIA SOCIAL;PEQUENO;CORPORATIVO;1.371,69;26;10;9;2,6;1,11;76,78
2033-02-01 00:00:00.000;MATO GROSSO DO SUL;MIDIA SOCIAL;PEQUENO;ENTRETENIMENTO;13.838,74;652;62;27;10,52;2,3;22,2
2033-02-01 00:00:00.000;MATO GROSSO DO SUL;MIDIA SOCIAL;PEQUENO;ESPORTIVO;127,31;4;1;1;4;1;60,86
2033-02-01 00:00:00.000;MATO GROSSO DO SUL;MIDIA SOCIAL;PEQUENO;OUTROS;297,18;3;3;2;1;1,5;47,7
2033-02-01 00:00:00.000;MATO GROSSO DO SUL;NAO INFORMADO;GRANDE;ENTRETENIMENTO;304,14;18;6;1;3;6;18,34
2033-02-01 00:00:00.000;MATO GROSSO DO SUL;NAO INFORMADO;PEQUENO;CORPORATIVO;164,58;6;4;4;1,5;1;68,04
2033-02-01 00:00:00.000;MATO GROSSO DO SUL;NAO INFORMADO;PEQUENO;ENTRETENIMENTO;1.396,81;66;25;14;2,64;1,79;21,75
2033-02-01 00:00:00.000;MATO GROSSO DO SUL;NAO INFORMADO;PEQUENO;ESPORTIVO;34,34;1;1;1;1;1;6,73
2033-02-01 00:00:00.000;MATO GROSSO DO SUL;PESQUISA ORGANICA;GRANDE;ENTRETENIMENTO;4.237,02;242;7;1;34,57;7;17,92
2033-02-01 00:00:00.000;MATO GROSSO DO SUL;PESQUISA ORGANICA;GRANDE;NÃO CLASSIFICADO;700,93;15;1;1;15;1;61,98
2033-02-01 00:00:00.000;MATO GROSSO DO SUL;PESQUISA ORGANICA;PEQUENO;CORPORATIVO;3.113,39;48;16;14;3;1,14;81,47
2033-02-01 00:00:00.000;MATO GROSSO DO SUL;PESQUISA ORGANICA;PEQUENO;ENTRETENIMENTO;21.948,74;1.057;65;28;16,26;2,32;21,52
2033-02-01 00:00:00.000;MATO GROSSO DO SUL;PESQUISA ORGANICA;PEQUENO;ESPORTIVO;197,9;4;1;1;4;1;42,22
2033-02-01 00:00:00.000;MATO GROSSO DO SUL;PESQUISA ORGANICA;PEQUENO;OUTROS;523,85;7;5;4;1,4;1,25;98,97
